code,name,2018,2017,2016,2015,2014,2013,2012
000572,海马汽车,0.0,0.9434,0.0,0.0,0.0,0.0,0.0
000573,粤宏远A,1.8975,0.0,0.0,0.0,0.0,0.9259,0.0
000576,广东甘化,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000581,威孚高科,2.5168,2.0259,2.2008,0.8262,0.7978,0.8373,1.0547
000582,北部湾港,1.0855,0.3108,0.3834,0.337,0.0,0.0,0.0
000584,哈工智能,0.0,0.0,0.0,0.0,9.5068,1.25,0.0
000585,东北电气,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000586,汇源通信,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000587,金洲慈航,1.0475,0.0,0.0,0.3452,0.0,0.0,0.0
000589,黔轮胎A,0.0,0.0,0.6689,0.3115,0.7417,1.1928,0.6242
000590,启迪古汉,0.0,0.0,0.0,0.0,1.4848,0.9903,0.0
000591,太阳能,0.429,0.0,0.0,0.1629,0.0,0.0,1.0458
000592,平潭发展,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000593,大通燃气,0.0,0.0,0.1726,0.6346,0.0,0.9346,0.0
000595,*ST宝实,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000596,古井贡酒,0.8459,0.2019,0.5076,0.9291,2.5681,0.9301,0.3373
000597,东北制药,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000598,兴蓉环境,1.0976,0.0,1.2157,0.0,0.5319,0.4726,1.8007
000599,青岛双星,0.3236,0.1361,0.1292,0.0683,0.237,0.0,0.0
000600,建投能源,4.9628,3.3259,2.5773,1.3356,0.4722,0.5181,0.7463
000601,韶能股份,2.8169,1.7751,1.1161,0.8949,0.5896,0.5053,0.5479
000603,盛达矿业,4.353,3.8052,0.0,0.0,9.5602,3.0075,0.0
000605,渤海股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000606,神州易桥,0.0,0.0,0.0,0.1826,0.0,0.0,0.0
000607,华媒控股,0.3577,0.0,0.0,0.0,0.0,0.0,0.0
000608,阳光股份,0.0,0.0,0.0,0.4484,1.005,0.0,0.0
000609,绵石投资,0.9089,0.0,0.0,0.0,0.0,0.0,0.0
000610,西安旅游,0.1934,0.0,0.0,0.1685,0.7669,0.0,0.2275
000611,天首发展,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000612,焦作万方,0.0,2.7093,0.0,0.0,2.2235,0.0,0.0
000613,*ST东海A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000615,京汉股份,0.3436,0.2521,0.0,0.0,0.0,0.0,0.0
000616,海航投资,0.0,0.4237,0.3868,0.1773,1.0101,0.2817,1.9201
000617,中油资本,0.0,0.0,0.0,0.0,0.0,0.0,0.2659
000619,海螺型材,1.261,0.9461,0.8237,0.7143,1.5152,0.6596,1.4306
000620,新华联,1.5674,1.328,0.0,0.7715,1.5974,1.992,0.0
000622,恒立实业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000623,吉林敖东,1.0395,1.0431,0.8045,0.2525,0.6506,0.9109,0.0966
000625,长安汽车,5.0274,4.0358,1.5615,0.3968,0.4212,0.3806,0.9145
000626,远大控股,1.2628,0.8317,0.0,0.0,0.0,0.0,0.0
000627,天茂集团,0.2578,0.0,0.1109,0.0,0.0,0.0,0.0
000628,高新发展,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000629,*ST钒钛,0.0,0.0,0.0,0.1869,0.0,0.0,0.0
000630,铜陵有色,0.0,0.0,1.2364,0.4391,1.1025,0.6627,0.4643
000631,顺发恒业,2.1459,3.4972,0.8929,1.3903,8.7912,0.7156,0.0
000632,三木集团,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000633,合金投资,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000635,英力特,0.0,0.1186,0.1642,0.6817,0.6135,0.0,0.9453
000636,风华高科,0.1704,0.346,0.2033,0.0,0.5455,1.3445,2.584
000637,茂化实华,1.6313,1.8207,1.1222,0.6591,0.8658,0.0,3.9173
000638,万方发展,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000639,西王食品,0.4666,0.5618,0.0,1.1811,1.6656,1.1628,0.0
000650,仁和药业,1.8832,0.0,0.2967,0.7675,0.0,0.6649,0.3141
000651,格力电器,3.2967,4.5455,7.8044,2.6316,3.3212,1.9231,1.2839
000652,泰达股份,0.3319,0.1403,0.2062,0.0937,0.0,0.0,2.0325
000655,金岭矿业,0.0,0.0,0.0,0.5767,1.5432,0.0,0.7236
000656,金科股份,3.8049,0.0,2.5466,1.0074,1.3089,0.8197,0.0
000657,中钨高新,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000659,*ST中富,0.0,0.0,0.0,0.0,0.0,0.431,1.2341
000661,长春高新,0.4208,0.0,0.6773,0.7053,0.2294,0.0,0.0
000662,天夏智慧,0.3367,0.0,0.0,0.0,0.0,0.0,0.0
000663,永安林业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000665,湖北广电,0.8089,0.7413,0.5195,0.2334,0.0,0.0,0.0
000666,经纬纺机,0.2761,0.2309,0.2008,0.4374,1.1403,0.5176,0.536
000667,美好置业,0.7353,0.7331,0.6378,0.0,1.4736,0.0,0.0
000668,荣丰控股,0.0,0.119,0.0,0.0382,0.1099,0.0962,0.6881
000669,金鸿控股,0.7267,0.9572,1.1862,0.292,0.0,0.0,0.0
000670,盈方微,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000671,阳光城,0.5631,0.9847,0.865,0.1884,0.9168,0.1314,1.1161
000672,上峰水泥,0.2686,0.2921,0.774,1.1247,0.0,0.0,0.0
000673,当代东方,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000676,智度股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000677,恒天海龙,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000678,襄阳轴承,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000679,大连友谊,1.4205,0.0,0.4026,2.1758,3.5398,1.3445,0.3986
000680,山推股份,0.0,0.0,0.0,0.0,0.0,3.26,1.9569
000681,视觉中国,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000682,东方电子,0.0,0.0,0.0,0.2516,0.0,0.0,0.0
000683,远兴能源,0.0,0.0,0.3968,0.0,0.5587,2.0747,0.0
000685,中山公用,1.9627,2.7422,1.4787,0.5258,0.9662,0.7182,1.2642
000686,东北证券,1.1792,1.7873,0.4089,0.0,1.8742,0.0,1.1442
000687,华讯方舟,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000688,建新矿业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000690,宝新能源,0.3695,3.2103,0.0,2.8846,7.109,2.924,2.4079
000691,亚太实业,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000692,惠天热电,0.7725,0.0,0.0,1.0504,0.0,0.0,0.0
000693,*ST华泽,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000695,滨海能源,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000697,炼石有色,0.0,0.0739,0.0835,0.0424,0.0,0.0,0.0
000698,沈阳化工,1.1188,0.0,0.0,0.0,0.0,0.0,0.0
000700,模塑科技,1.9784,0.6386,0.5657,0.0948,1.1515,0.0,0.1565
000701,厦门信达,0.6327,0.4475,0.4443,0.7576,0.477,0.7712,1.5121
000702,正虹科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000703,恒逸石化,0.3778,0.7541,0.0,0.6798,1.5823,0.0,2.4331
000705,浙江震元,0.2475,0.2252,0.0,0.0,0.3071,0.0,0.0
000707,双环科技,0.0,0.146,0.1199,0.0,0.2632,2.3095,0.6196
000708,大冶特钢,1.7889,1.2552,1.6116,1.3746,0.0,6.2112,4.717
000709,河钢股份,2.0305,0.5952,0.0,0.3724,0.0,1.3216,0.0
000710,贝瑞基因,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000711,京蓝科技,0.3656,0.3303,0.0,0.0,0.0,0.0,0.1456
000712,锦龙股份,0.6301,0.4376,0.5266,0.2123,0.3733,0.0,0.0
000713,丰乐种业,0.3012,0.223,0.2852,0.2211,0.6418,0.3125,0.4248
000715,中兴商业,0.7431,0.5809,0.4391,0.6217,0.5738,0.8434,1.3699
000716,黑芝麻,0.0,0.6213,0.3917,0.1779,0.0,0.0,0.0
000717,韶钢松山,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000718,苏宁环球,3.9526,1.5129,1.0209,0.8137,2.2989,0.0,1.3699
000719,中原传媒,1.989,1.2352,1.0352,0.5063,0.0,0.0,0.0
000720,新能泰山,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000721,西安饮食,0.0,0.0,0.0,0.0,1.3249,0.5535,0.0
000722,湖南发展,0.5754,0.0,0.0,0.0,0.0,0.0,0.0
000723,美锦能源,0.8304,0.0,0.0054,0.1389,1.9342,0.0,0.0
000725,京东方A,0.4761,0.2481,0.4184,0.0,0.0,0.0,0.0
000726,鲁泰A,4.5746,3.9696,4.5872,2.6428,2.9697,3.4529,2.9729
000727,华东科技,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000728,国元证券,1.6916,1.8993,0.5974,0.276,1.0493,1.0163,3.6731
000729,燕京啤酒,0.4932,1.0043,1.122,0.7587,1.5461,1.8584,1.2692
000731,四川美丰,0.0,0.0,0.0,0.404,3.1646,1.4297,1.325
000732,泰禾集团,0.2982,0.5882,0.8141,0.0,0.0,0.0,0.0
000733,振华科技,0.2872,0.1846,0.1763,0.0847,0.2839,0.5236,0.0
000735,罗牛山,0.2503,0.0,0.0,0.4128,0.0,0.0,0.0
000736,中交地产,0.1205,0.0807,0.1426,0.1198,0.0,0.0,0.0
000737,南风化工,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000738,航发控制,0.1402,0.086,0.0635,0.0651,0.448,0.0,0.0
000739,普洛药业,1.0174,0.7746,1.3622,0.0646,0.0,0.0,0.2611
000750,国海证券,2.0704,1.1223,1.1079,1.0978,0.2365,0.5141,0.0
000751,锌业股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000752,西藏发展,0.155,0.3477,0.0722,0.2732,0.1013,0.16,0.0468
000753,漳州发展,0.7732,0.0,0.0,0.31,0.3752,0.0,0.8389
000755,*ST三维,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000756,新华制药,0.0,0.1376,0.1723,0.1368,0.1908,0.6508,0.8834
000757,浩物股份,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000758,中色股份,0.319,0.3197,0.3365,0.0407,1.0834,0.6126,0.1077
000759,中百集团,0.9368,0.0,1.0444,1.1342,2.3613,0.0,1.4151
000760,斯太尔,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000761,本钢板材,0.0,0.0,0.8651,0.7299,0.6849,3.1056,2.1186
000762,西藏矿业,0.0,0.0,0.0,0.1045,0.0,0.0,0.3871
000766,通化金马,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000767,漳泽电力,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000768,中航飞机,0.3077,0.4184,0.5493,0.0434,1.1751,0.0,0.0
000776,广发证券,1.9932,4.7818,1.265,0.709,1.4764,1.9011,1.4094
000777,中核科技,0.5148,0.2681,0.2161,0.1301,0.6557,0.7238,0.5128
000778,新兴铸管,0.5703,0.3896,0.7859,0.8591,1.4534,8.5911,1.2706
000779,三毛派神,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000780,*ST平能,0.0,0.0,0.1828,0.1805,1.3405,1.3812,0.7463
000782,美达股份,0.2695,0.2114,0.2179,0.0,1.3015,1.1628,0.8511
000783,长江证券,1.933,3.1204,5.3362,0.7127,2.1322,1.0111,3.1381
000785,武汉中商,0.0,0.0,0.8137,0.0,0.0,0.0,0.0
000786,北新建材,0.7582,0.912,2.3048,0.9306,2.1208,1.687,1.1974
000788,北大医药,0.0,0.0,0.0,0.0532,0.0745,0.2495,0.0
000789,万年青,1.6142,1.182,2.9283,1.7751,1.0471,2.4136,0.6436
000790,泰合健康,0.0,0.0,0.2375,0.2825,0.0,0.273,0.0
000791,甘肃电投,0.2584,0.2203,0.3826,0.6315,1.4845,0.0,0.0
000792,盐湖股份,0.0859,0.193,0.4189,0.2336,2.2222,0.6571,0.0
000793,华闻传媒,0.4701,0.4179,0.5464,0.2287,0.1111,0.2387,0.3082
000795,英洛华,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000796,凯撒旅游,0.7819,0.0,0.0,0.0,0.0,0.0,0.0
000797,中国武夷,0.4505,0.0,0.2645,0.1914,0.0,0.905,0.0
000798,中水渔业,0.0,0.0,0.3442,0.3676,0.916,0.6329,0.641
000799,酒鬼酒,0.4123,0.0,0.0,0.0,0.0,0.969,0.0
000800,一汽轿车,0.0,0.3981,0.0794,0.0808,0.0,0.0,2.7959
000801,四川九洲,0.3591,0.5313,0.2424,0.0,0.0,0.0,0.0
000802,北京文化,0.5915,0.0,0.0449,0.0878,0.1542,0.2205,0.0
000803,*ST金宇,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000806,银河生物,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000807,云铝股份,0.0,0.0,0.0,0.0,0.9231,0.6085,0.3455
000809,*ST新城,0.0,0.0,1.4094,0.0,0.0,0.0,0.0
000810,创维数字,1.5423,0.8382,0.0,0.4386,0.2224,1.2552,1.998
000811,冰轮环境,0.4323,0.2685,0.8071,0.6188,1.0081,1.5361,1.4291
000812,陕西金叶,0.3653,0.3271,0.1894,0.4979,0.0,0.8495,0.202
000813,德展健康,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000815,美利云,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000816,智慧农业,0.0,0.1527,0.1667,0.0801,0.1806,0.2123,0.157
000818,方大化工,0.3634,0.0,0.0,0.0,0.0,0.0,0.0
000819,岳阳兴长,0.3916,0.2377,0.1683,0.1095,0.9446,0.6698,0.1308
000820,神雾节能,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000821,京山轻机,0.1747,0.0616,0.0,0.0574,0.0,0.0,0.6836
000822,山东海化,0.0,0.0,0.0,0.0,0.0,2.7548,0.0
000823,超声电子,0.7143,0.1346,1.1765,0.6739,0.8891,1.4151,0.0
000825,太钢不锈,0.4008,0.0,0.0,0.3947,2.1277,1.5385,2.5974
000826,启迪桑德,0.531,0.4056,0.3195,0.198,0.3676,0.2098,0.4324
000828,东莞控股,2.7372,2.0353,2.5432,1.2371,3.4043,3.3259,3.125
000829,天音控股,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000830,鲁西化工,0.0,0.0,5.9642,0.0,0.0,2.1505,0.0
000831,五矿稀土,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000833,贵糖股份,0.0,0.6165,0.0,0.0,0.0,1.6367,1.2107
000835,长城动漫,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000836,鑫茂科技,0.0,0.0,0.0,0.0,0.5952,0.0,0.0
